season_id,player_id,player_name,team,team_name,game_id,game_date,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,home,opp,dub_dub,trip_dub,dk_pts
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500591,2006-01-22,1,42,28,46,0.609,7,13,0.538,18,20,0.9,2,4,6,2,3,1,3,1,81,25,1,TOR,0,0,101.5
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500359,2005-12-20,1,33,18,31,0.581,4,10,0.4,22,25,0.88,3,5,8,0,3,0,2,3,62,35,1,DAL,0,0,79.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500371,2005-12-23,0,45,17,31,0.548,0,1,0.0,19,21,0.905,0,6,6,5,2,0,0,0,53,-5,0,ATL,0,0,72.0
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500287,2005-12-10,0,43,19,29,0.655,5,9,0.556,9,10,0.9,0,7,7,7,2,0,3,5,52,-3,0,MIL,0,0,76.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501130,2006-04-07,0,42,19,33,0.576,5,11,0.455,8,10,0.8,0,5,5,3,1,0,2,3,51,-6,0,PHX,0,0,65.25
22005,1717,Dirk Nowitzki,DAL,Dallas Mavericks,0020501014,2006-03-23,0,42,16,24,0.667,3,4,0.75,16,17,0.941,3,6,9,5,2,1,5,3,51,3,1,GSW,0,0,74.75
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500582,2006-01-21,1,42,19,35,0.543,4,8,0.5,9,11,0.818,0,5,5,8,2,0,3,4,51,19,0,UTA,0,0,73.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500563,2006-01-19,0,44,17,35,0.486,4,12,0.333,13,13,1.0,0,9,9,4,1,0,4,2,51,-13,0,SAC,0,0,70.25
22005,1713,Vince Carter,NJN,New Jersey Nets,0020500375,2005-12-23,1,44,13,25,0.52,2,5,0.4,23,24,0.958,2,6,8,4,0,0,2,3,51,16,0,MIA,0,0,67.0
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501185,2006-04-14,1,44,17,28,0.607,5,10,0.5,11,14,0.786,1,5,6,1,5,0,3,4,50,19,1,POR,0,0,70.0
22005,1718,Paul Pierce,BOS,Boston Celtics,0020500767,2006-02-15,0,54,17,36,0.472,0,4,0.0,16,20,0.8,0,7,7,8,0,0,4,6,50,-1,1,CLE,0,0,68.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500480,2006-01-07,1,45,17,41,0.415,7,15,0.467,9,10,0.9,3,5,8,8,1,0,3,2,50,9,0,LAC,0,0,76.0
22005,101111,Charlie Villanueva,TOR,Toronto Raptors,0020501036,2006-03-26,0,46,20,32,0.625,6,11,0.545,2,3,0.667,4,5,9,3,1,0,3,4,48,-6,0,MIL,0,0,67.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500471,2006-01-06,1,35,19,29,0.655,7,7,1.0,3,4,0.75,0,10,10,2,2,0,7,2,48,23,1,PHI,1,0,69.0
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020501079,2006-04-01,1,45,16,25,0.64,2,6,0.333,13,14,0.929,4,8,12,9,2,0,4,3,47,13,1,MIA,1,0,80.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020501070,2006-03-31,1,46,13,29,0.448,3,9,0.333,18,20,0.9,1,5,6,9,3,0,4,3,47,6,0,NYK,0,0,73.5
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500929,2006-03-12,0,45,11,27,0.407,1,6,0.167,24,28,0.857,2,5,7,4,0,1,5,2,47,-7,0,MIA,0,0,61.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500857,2006-03-03,1,48,17,28,0.607,2,6,0.333,11,12,0.917,0,2,2,12,1,0,4,2,47,6,1,WAS,1,0,70.0
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500417,2005-12-30,0,43,15,29,0.517,4,9,0.444,13,14,0.929,3,4,7,8,0,0,3,6,47,-9,1,MIA,0,0,68.25
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020501057,2006-03-29,1,44,16,23,0.696,4,7,0.571,10,13,0.769,0,5,5,4,3,0,2,3,46,16,1,DAL,0,0,65.25
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500816,2006-02-25,1,30,13,16,0.813,7,10,0.7,13,14,0.929,0,1,1,2,4,0,1,2,46,20,1,NYK,0,0,61.25
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500530,2006-01-14,0,44,18,28,0.643,5,8,0.625,5,5,1.0,0,7,7,8,1,0,1,1,46,-5,0,PHX,0,0,70.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500501,2006-01-11,0,43,16,25,0.64,1,3,0.333,13,17,0.765,2,1,3,9,4,0,2,5,46,-10,1,UTA,0,0,70.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500192,2005-11-27,0,50,14,36,0.389,4,12,0.333,14,16,0.875,0,3,3,3,2,0,5,5,46,-10,1,NJN,0,0,57.75
22005,1713,Vince Carter,NJN,New Jersey Nets,0020500783,2006-02-21,1,42,14,25,0.56,3,5,0.6,14,21,0.667,4,5,9,0,2,0,5,2,45,6,0,MIL,0,0,59.25
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500712,2006-02-08,1,42,11,24,0.458,0,5,0.0,23,25,0.92,1,4,5,7,0,0,5,5,45,7,1,GSW,0,0,59.25
22005,1740,Rashard Lewis,SEA,Seattle SuperSonics,0020500508,2006-01-11,1,44,12,18,0.667,4,5,0.8,17,20,0.85,1,4,5,2,2,1,3,2,45,16,1,ORL,0,0,60.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500490,2006-01-09,1,45,14,32,0.438,2,6,0.333,15,21,0.714,1,9,10,5,1,0,2,4,45,7,1,IND,1,0,68.5
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500412,2005-12-28,0,46,13,37,0.351,4,8,0.5,15,19,0.789,2,5,7,4,2,1,2,5,45,-6,1,MEM,0,0,66.75
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020500403,2005-12-27,0,39,17,30,0.567,1,2,0.5,10,12,0.833,5,3,8,1,1,0,4,5,45,2,1,PHI,0,0,57.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500162,2005-11-23,0,45,13,30,0.433,2,5,0.4,17,19,0.895,2,1,3,5,1,0,6,1,45,-18,0,MIL,0,0,56.25
22005,2548,Dwyane Wade,MIA,Miami Heat,0020501079,2006-04-01,0,43,18,36,0.5,1,4,0.25,7,9,0.778,2,6,8,9,2,1,1,4,44,-1,0,CLE,0,0,73.5
22005,2200,Pau Gasol,MEM,Memphis Grizzlies,0020501050,2006-03-28,0,45,17,28,0.607,0,0,,10,12,0.833,1,8,9,3,1,2,4,1,44,0,1,SEA,0,0,63.75
22005,2202,Jason Richardson,GSW,Golden State Warriors,0020500913,2006-03-10,1,39,17,26,0.654,6,7,0.857,4,10,0.4,1,5,6,3,0,0,3,1,44,3,0,MIA,0,0,57.5
22005,1890,Shawn Marion,PHX,Phoenix Suns,0020500798,2006-02-22,1,43,15,22,0.682,4,7,0.571,10,10,1.0,7,8,15,0,4,3,2,3,44,7,1,BOS,1,0,79.25
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500758,2006-02-13,1,41,19,33,0.576,1,3,0.333,5,8,0.625,2,1,3,5,4,0,2,0,44,12,1,SAS,0,0,62.75
22005,1882,Elton Brand,LAC,Los Angeles Clippers,0020500735,2006-02-10,1,45,17,26,0.654,0,0,,10,10,1.0,2,7,9,2,2,2,4,4,44,-2,1,MEM,0,0,64.25
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500642,2006-01-29,1,43,17,33,0.515,3,7,0.429,7,12,0.583,1,10,11,7,1,1,6,1,44,5,1,PHX,1,0,72.25
22005,1710,Mike Bibby,SAC,Sacramento Kings,0020500598,2006-01-24,0,43,17,25,0.68,4,9,0.444,6,6,1.0,0,3,3,4,1,0,3,3,44,-10,0,PHI,0,0,56.25
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500441,2006-01-03,0,45,13,25,0.52,5,10,0.5,13,16,0.813,4,2,6,5,1,0,4,3,44,-17,1,HOU,0,0,61.5
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020501213,2006-04-18,1,46,12,24,0.5,2,10,0.2,17,19,0.895,0,1,1,5,4,0,3,3,43,14,1,MIL,0,0,59.25
22005,2072,Michael Redd,MIL,Milwaukee Bucks,0020501213,2006-04-18,0,47,11,21,0.524,3,7,0.429,18,19,0.947,0,5,5,3,1,0,4,4,43,-12,0,WAS,0,0,55.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501196,2006-04-16,1,39,11,28,0.393,1,5,0.2,20,23,0.87,2,6,8,5,3,0,1,2,43,9,1,PHX,0,0,66.5
22005,1713,Vince Carter,NJN,New Jersey Nets,0020501158,2006-04-11,0,35,12,27,0.444,6,12,0.5,13,17,0.765,2,4,6,3,1,0,5,5,43,-5,0,CHI,0,0,57.5
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501089,2006-04-02,1,22,19,32,0.594,3,5,0.6,2,2,1.0,1,2,3,6,1,0,2,3,43,14,1,HOU,0,0,58.25
22005,1713,Vince Carter,NJN,New Jersey Nets,0020501091,2006-04-02,1,41,16,27,0.593,6,9,0.667,5,6,0.833,0,3,3,6,2,1,1,0,43,22,1,MIA,0,0,64.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501078,2006-03-31,1,47,17,38,0.447,1,4,0.25,8,8,1.0,1,4,5,4,1,1,6,3,43,15,0,SEA,0,0,56.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501026,2006-03-24,1,44,12,26,0.462,5,10,0.5,14,14,1.0,0,5,5,2,0,0,4,2,43,14,1,MIL,0,0,52.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500988,2006-03-20,1,41,18,39,0.462,0,5,0.0,7,10,0.7,2,3,5,4,5,0,2,3,43,6,0,BOS,0,0,64.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500888,2006-03-06,0,41,17,32,0.531,3,8,0.375,6,6,1.0,0,6,6,3,0,0,2,2,43,-4,1,SAS,0,0,55.5
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500767,2006-02-15,1,54,16,32,0.5,0,5,0.0,11,15,0.733,1,11,12,11,2,4,2,5,43,5,0,BOS,1,1,90.0
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500753,2006-02-13,0,43,15,30,0.5,1,6,0.167,12,13,0.923,0,1,1,5,2,0,5,3,43,5,0,NOK,0,0,53.75
22005,1503,Tracy McGrady,HOU,Houston Rockets,0020500588,2006-01-22,0,41,17,33,0.515,2,5,0.4,7,8,0.875,0,9,9,5,0,1,4,2,43,1,0,DET,0,0,62.75
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020500498,2006-01-10,1,51,15,31,0.484,0,2,0.0,13,14,0.929,4,7,11,1,3,2,6,3,43,5,1,PHX,1,0,66.75
22005,1718,Paul Pierce,BOS,Boston Celtics,0020500395,2005-12-26,0,40,13,25,0.52,1,4,0.25,16,21,0.762,1,4,5,5,1,1,3,5,43,-3,0,SEA,0,0,59.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500297,2005-12-12,1,43,15,33,0.455,3,9,0.333,10,12,0.833,2,3,5,2,4,1,2,3,43,-1,0,DAL,0,0,62.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500270,2005-12-09,1,41,15,32,0.469,1,3,0.333,12,14,0.857,3,3,6,7,1,1,4,2,43,10,1,CHA,0,0,63.5
22005,1718,Paul Pierce,BOS,Boston Celtics,0020500221,2005-12-02,0,42,12,21,0.571,5,8,0.625,14,18,0.778,0,11,11,5,4,1,6,2,43,3,1,CHI,1,0,75.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500145,2005-11-20,0,46,17,34,0.5,1,4,0.25,8,12,0.667,1,5,6,3,2,0,3,3,43,-5,1,CHI,0,0,58.0
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500081,2005-11-12,1,41,15,20,0.75,4,8,0.5,9,14,0.643,0,1,1,6,1,0,4,1,43,11,1,SAS,0,0,55.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501120,2006-04-06,0,46,13,32,0.406,3,7,0.429,13,14,0.929,3,5,8,1,0,0,3,5,42,-5,0,DEN,0,0,53.5
22005,2548,Dwyane Wade,MIA,Miami Heat,0020500913,2006-03-10,0,40,14,20,0.7,2,4,0.5,12,17,0.706,2,4,6,6,2,0,5,3,42,5,1,GSW,0,0,61.0
22005,2207,Joe Johnson,ATL,Atlanta Hawks,0020500890,2006-03-07,1,48,14,27,0.519,4,10,0.4,10,10,1.0,1,5,6,9,1,0,7,3,42,7,1,GSW,0,0,63.5
22005,2202,Jason Richardson,GSW,Golden State Warriors,0020500890,2006-03-07,0,43,16,29,0.552,4,11,0.364,6,9,0.667,2,5,7,4,2,1,2,4,42,-8,0,ATL,0,0,63.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500865,2006-03-03,1,42,11,29,0.379,4,8,0.5,16,18,0.889,0,4,4,5,3,0,6,3,42,23,0,GSW,0,0,59.5
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500764,2006-02-15,1,51,17,37,0.459,0,0,,8,8,1.0,1,7,8,9,2,0,4,4,42,9,1,SAS,0,0,67.5
22005,1710,Mike Bibby,SAC,Sacramento Kings,0020500641,2006-01-29,0,50,15,32,0.469,6,13,0.462,6,6,1.0,0,3,3,3,0,0,1,4,42,5,0,TOR,0,0,52.75
22005,951,Ray Allen,SEA,Seattle SuperSonics,0020500589,2006-01-22,1,51,14,28,0.5,8,16,0.5,6,7,0.857,2,4,6,3,2,1,3,1,42,-8,0,PHX,0,0,62.5
22005,1710,Mike Bibby,SAC,Sacramento Kings,0020500534,2006-01-15,1,46,13,23,0.565,5,8,0.625,11,12,0.917,0,1,1,4,0,0,2,4,42,4,1,ORL,0,0,50.75
22005,1713,Vince Carter,NJN,New Jersey Nets,0020500481,2006-01-08,1,45,18,35,0.514,3,5,0.6,3,5,0.6,4,6,10,3,2,0,3,4,42,3,0,TOR,1,0,64.5
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020500302,2005-12-13,1,40,13,18,0.722,1,1,1.0,15,18,0.833,2,6,8,4,4,2,4,4,42,19,0,CHA,0,0,68.5
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500280,2005-12-10,0,44,11,22,0.5,4,7,0.571,16,20,0.8,0,4,4,7,6,1,9,4,42,5,1,CHI,0,0,69.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500283,2005-12-10,1,47,15,28,0.536,4,7,0.571,8,13,0.615,0,5,5,12,4,0,6,0,42,12,0,NJN,1,0,74.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500114,2005-11-16,1,44,15,36,0.417,0,1,0.0,12,14,0.857,3,2,5,3,2,1,0,3,42,6,1,NYK,0,0,58.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500109,2005-11-16,1,45,16,26,0.615,1,3,0.333,9,11,0.818,0,0,0,7,3,0,4,3,42,9,0,TOR,0,0,57.0
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020501122,2006-04-07,0,42,11,27,0.407,6,11,0.545,13,15,0.867,2,4,6,7,3,0,8,5,41,-6,0,ATL,0,0,64.0
22005,2222,Gerald Wallace,CHA,Charlotte Bobcats,0020501047,2006-03-28,1,43,17,22,0.773,0,1,0.0,7,11,0.636,3,5,8,4,3,2,1,3,41,16,1,ATL,0,0,66.5
22005,2034,Mike Miller,MEM,Memphis Grizzlies,0020500971,2006-03-17,1,41,15,24,0.625,5,12,0.417,6,6,1.0,0,4,4,0,0,0,2,1,41,24,1,DEN,0,0,47.5
22005,2072,Michael Redd,MIL,Milwaukee Bucks,0020500608,2006-01-25,0,46,16,27,0.593,5,6,0.833,4,4,1.0,3,6,9,8,0,0,2,4,41,5,0,DET,0,0,65.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500598,2006-01-24,1,45,16,31,0.516,1,3,0.333,8,8,1.0,0,4,4,6,1,0,3,2,41,10,1,SAC,0,0,56.0
22005,1503,Tracy McGrady,HOU,Houston Rockets,0020500594,2006-01-23,1,37,17,32,0.531,3,7,0.429,4,4,1.0,1,7,8,3,1,0,4,3,41,17,0,MIL,0,0,57.0
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500507,2006-01-11,0,45,13,29,0.448,3,13,0.231,12,13,0.923,0,2,2,3,4,0,2,5,41,-8,0,POR,0,0,56.5
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500486,2006-01-09,1,46,15,25,0.6,0,0,,11,13,0.846,1,6,7,9,1,0,5,1,41,11,1,SEA,0,0,62.75
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500383,2005-12-23,1,43,15,24,0.625,6,9,0.667,5,10,0.5,0,3,3,5,1,0,5,1,41,9,0,PHX,0,0,54.75
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500336,2005-12-17,1,46,12,19,0.632,2,4,0.5,15,16,0.938,0,5,5,10,1,0,4,3,41,9,1,MIA,1,0,64.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500332,2005-12-16,1,37,14,24,0.583,2,3,0.667,11,14,0.786,2,6,8,4,1,1,1,5,41,1,1,WAS,0,0,61.5
22005,2548,Dwyane Wade,MIA,Miami Heat,0020500291,2005-12-11,1,47,15,27,0.556,0,1,0.0,11,13,0.846,3,7,10,8,4,1,2,3,41,3,1,WAS,1,0,76.0
22005,1740,Rashard Lewis,SEA,Seattle SuperSonics,0020500089,2005-11-13,1,46,12,21,0.571,3,6,0.5,14,16,0.875,2,6,8,2,0,1,2,5,41,10,0,TOR,0,0,56.5
22005,2072,Michael Redd,MIL,Milwaukee Bucks,0020500008,2005-11-02,1,37,12,20,0.6,3,5,0.6,14,17,0.824,2,4,6,0,2,0,0,4,41,11,0,NJN,0,0,54.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020501165,2006-04-12,1,38,13,26,0.5,0,3,0.0,14,15,0.933,0,2,2,10,1,0,1,0,40,27,0,NJN,1,0,60.5
22005,2210,Richard Jefferson,NJN,New Jersey Nets,0020501118,2006-04-06,1,39,13,19,0.684,3,6,0.5,11,15,0.733,2,9,11,3,1,0,1,2,40,21,1,CHA,1,0,62.75
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020501046,2006-03-27,1,43,12,22,0.545,7,13,0.538,9,9,1.0,0,3,3,10,4,1,4,2,40,18,0,GSW,1,0,71.75
22005,2202,Jason Richardson,GSW,Golden State Warriors,0020501014,2006-03-23,1,41,14,23,0.609,5,10,0.5,7,8,0.875,1,2,3,4,3,1,1,1,40,3,0,DAL,0,0,59.75
22005,2207,Joe Johnson,ATL,Atlanta Hawks,0020500983,2006-03-19,1,48,17,24,0.708,5,5,1.0,1,2,0.5,2,1,3,11,0,0,0,3,40,7,1,ORL,1,0,64.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500903,2006-03-08,1,44,12,33,0.364,2,6,0.333,14,16,0.875,4,2,6,1,3,1,2,2,40,9,0,NOK,0,0,57.0
22005,2548,Dwyane Wade,MIA,Miami Heat,0020500900,2006-03-08,1,44,13,21,0.619,1,3,0.333,13,14,0.929,0,3,3,5,3,0,6,2,40,11,1,WAS,0,0,54.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500873,2006-03-04,1,36,13,26,0.5,1,3,0.333,13,13,1.0,0,5,5,4,0,0,2,3,40,14,1,DET,0,0,51.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500848,2006-03-01,1,45,16,29,0.552,1,3,0.333,7,9,0.778,1,6,7,10,1,0,3,1,40,1,0,HOU,1,0,66.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500826,2006-02-26,0,40,11,23,0.478,3,8,0.375,15,17,0.882,1,7,8,6,1,0,3,5,40,-7,1,BOS,0,0,61.0
22005,2207,Joe Johnson,ATL,Atlanta Hawks,0020500804,2006-02-24,1,48,16,24,0.667,5,5,1.0,3,3,1.0,1,0,1,13,3,0,4,5,40,3,0,IND,1,0,68.75
22005,1718,Paul Pierce,BOS,Boston Celtics,0020500665,2006-02-01,0,41,14,27,0.519,4,8,0.5,8,12,0.667,0,3,3,1,3,1,4,3,40,-6,1,PHX,0,0,53.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500658,2006-01-31,1,33,7,17,0.412,3,8,0.375,23,26,0.885,1,2,3,3,4,0,3,4,40,18,0,NYK,0,0,56.25
22005,2207,Joe Johnson,ATL,Atlanta Hawks,0020500635,2006-01-28,0,46,16,25,0.64,4,4,1.0,4,4,1.0,0,1,1,3,1,0,4,3,40,-10,0,CHI,0,0,47.75
22005,1710,Mike Bibby,SAC,Sacramento Kings,0020500563,2006-01-19,1,48,13,29,0.448,6,11,0.545,8,10,0.8,0,4,4,6,1,0,3,1,40,8,1,LAL,0,0,57.5
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020500271,2005-12-09,1,42,13,30,0.433,1,2,0.5,13,14,0.929,1,3,4,3,2,0,3,4,40,10,0,MIA,0,0,52.5
22005,1888,Richard Hamilton,DET,Detroit Pistons,0020500222,2005-12-02,1,42,13,25,0.52,1,2,0.5,13,14,0.929,0,2,2,2,0,0,2,1,40,18,1,NYK,0,0,45.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500210,2005-11-30,0,48,11,27,0.407,2,7,0.286,16,18,0.889,1,4,5,9,2,0,2,1,40,-7,0,BOS,0,0,63.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500182,2005-11-26,0,46,15,31,0.484,2,4,0.5,8,10,0.8,0,4,4,10,1,0,3,4,40,-6,0,NYK,1,0,63.0
22005,2229,Mike James,TOR,Toronto Raptors,0020501177,2006-04-14,1,41,9,16,0.563,3,5,0.6,18,18,1.0,2,2,4,6,1,0,4,1,39,1,1,DET,0,0,54.5
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020501135,2006-04-08,1,40,12,29,0.414,3,5,0.6,12,12,1.0,0,3,3,1,0,0,5,1,39,27,0,CHI,0,0,43.25
22005,2072,Michael Redd,MIL,Milwaukee Bucks,0020501081,2006-04-01,1,40,16,29,0.552,5,9,0.556,2,3,0.667,1,5,6,1,1,0,0,0,39,9,1,IND,0,0,52.5
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500889,2006-03-07,0,51,11,26,0.423,2,6,0.333,15,17,0.882,0,2,2,5,0,1,4,3,39,-2,1,BOS,0,0,50.0
22005,2200,Pau Gasol,MEM,Memphis Grizzlies,0020500831,2006-02-27,1,40,16,22,0.727,0,0,,7,10,0.7,1,9,10,3,1,3,6,2,39,14,1,WAS,1,0,62.5
22005,1718,Paul Pierce,BOS,Boston Celtics,0020500826,2006-02-26,1,41,12,20,0.6,1,2,0.5,14,21,0.667,1,6,7,4,2,0,6,5,39,3,0,LAL,0,0,55.25
22005,2202,Jason Richardson,GSW,Golden State Warriors,0020500811,2006-02-24,0,41,14,26,0.538,7,11,0.636,4,8,0.5,3,5,8,4,2,0,2,2,39,3,0,HOU,0,0,61.5
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500813,2006-02-24,0,43,12,29,0.414,5,11,0.455,10,12,0.833,0,4,4,8,2,0,5,3,39,-16,0,LAC,0,0,60.0
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500775,2006-02-15,0,47,14,28,0.5,5,14,0.357,6,12,0.5,2,1,3,9,2,0,4,3,39,0,1,ATL,0,0,60.75
22005,2732,Ben Gordon,CHI,Chicago Bulls,0020500693,2006-02-04,0,39,14,21,0.667,9,13,0.692,2,4,0.5,1,7,8,5,3,0,3,2,39,-18,0,PHX,0,0,65.5
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500646,2006-01-29,0,42,12,28,0.429,3,11,0.273,12,14,0.857,0,6,6,3,1,0,3,3,39,-10,0,DET,0,0,53.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500585,2006-01-22,1,45,13,27,0.481,5,6,0.833,8,10,0.8,1,8,9,5,0,0,4,0,39,-1,0,MIN,0,0,58.25
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020500540,2006-01-16,1,40,10,24,0.417,0,2,0.0,19,21,0.905,0,4,4,3,1,0,1,2,39,15,0,CHI,0,0,50.0
22005,1890,Shawn Marion,PHX,Phoenix Suns,0020500438,2006-01-02,0,60,15,26,0.577,5,10,0.5,4,4,1.0,3,11,14,1,1,1,1,5,39,-3,0,NYK,1,0,65.5
22005,951,Ray Allen,SEA,Seattle SuperSonics,0020500416,2005-12-29,1,44,13,25,0.52,8,14,0.571,5,6,0.833,1,4,5,3,1,0,4,1,39,11,0,DEN,0,0,53.75
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020500308,2005-12-14,1,45,15,30,0.5,1,3,0.333,8,9,0.889,1,1,2,6,4,0,1,0,39,7,1,ATL,0,0,58.5
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500301,2005-12-13,0,45,13,23,0.565,3,6,0.5,10,16,0.625,0,10,10,6,2,0,6,5,39,-4,1,ATL,1,0,64.5
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020500173,2005-11-25,1,53,10,32,0.313,2,10,0.2,17,19,0.895,1,3,4,8,2,2,3,4,39,12,0,DET,0,0,63.5
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500019,2005-11-03,0,41,13,26,0.5,0,2,0.0,13,14,0.929,2,5,7,5,0,0,3,3,39,4,1,PHX,0,0,53.75
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020501148,2006-04-09,1,48,14,27,0.519,3,7,0.429,7,9,0.778,0,5,5,5,3,0,4,4,38,16,1,LAC,0,0,57.25
22005,951,Ray Allen,SEA,Seattle SuperSonics,0020501129,2006-04-07,1,42,12,18,0.667,4,6,0.667,10,10,1.0,0,3,3,3,1,0,4,4,38,10,0,POR,0,0,48.25
22005,2240,Gilbert Arenas,WAS,Washington Wizards,0020501108,2006-04-05,1,43,14,22,0.636,5,9,0.556,5,8,0.625,0,8,8,8,4,0,3,4,38,16,0,BOS,0,0,69.0
22005,947,Allen Iverson,PHI,Philadelphia 76ers,0020501097,2006-04-04,0,39,10,25,0.4,1,3,0.333,17,19,0.895,0,1,1,8,1,0,3,2,38,-22,0,CLE,0,0,52.25
22005,2050,Morris Peterson,TOR,Toronto Raptors,0020501067,2006-03-31,0,47,13,19,0.684,6,10,0.6,6,7,0.857,1,7,8,3,1,0,2,2,38,-13,1,PHX,0,0,56.5
22005,1717,Dirk Nowitzki,DAL,Dallas Mavericks,0020501069,2006-03-31,0,44,15,27,0.556,3,10,0.3,5,7,0.714,4,11,15,4,0,1,3,2,38,3,0,ORL,1,0,66.25
22005,2397,Yao Ming,HOU,Houston Rockets,0020501074,2006-03-31,1,40,15,25,0.6,0,0,,8,8,1.0,2,9,11,3,0,2,7,3,38,7,1,WAS,1,0,58.25
22005,977,Kobe Bryant,LAL,Los Angeles Lakers,0020500981,2006-03-19,0,45,15,33,0.455,1,4,0.25,7,7,1.0,0,6,6,5,3,1,3,4,38,2,0,CLE,0,0,60.0
